TileSeeker,0,46
Decomposer Unit 0,14,182,193,198,200,204,205,208,210,212,215,217,220,237,240,241,245,246,250,251,256,260,261,262,266,346,348,349,353,354,355,356,360,361,362,365,366,368,369,503,510,514
Decomposer Unit 1,18,157,158,184,195,197,200,201,210,211,220,222,229,230,231,233,234,236,240,248,250,251,271,276,283,287,293,298,300,301,302,307,309,314,315,316,320,323,334,335,336,338,341,343,348,350,353,356,362,396,397,398,399,412,414,502,512,516
Decomposer Unit 2,18,155,158,161,163,179,200,202,229,237,240,243,295,310,311,313,334,335,366,368,371,386,390,410,414,415,416,433,435,438,439,446,447,448,449,451,452,453,456,469,470,473,474,502
Decomposer Unit 3,19,155,160,165,171,172,173,174,175,177,229,233,234,236,240,242,297,299,302,304,309,318,366,381,390,391,392,393,395,400,401,402,414,415,416,420,423,426,430,435,437,438,447,451,456,457,460,462,464,469,470,471,472,504
Decomposer Unit 4,19,152,160,161,163,164,171,173,229,230,231,232,234,235,240,242,297,303,311,314,371,377,395,398,401,403,414,421,423,428,430,432,437,439,449,451,456,500
Decomposer Unit 5,20,156,163,165,229,235,297,298,375,376,401,403,418,420,437,440,449,465,466,469,470,471,472,473,474,477,478,509
Decomposer Unit 6,23,166,234,240,297,302,375,378,401,405,418,419,456,458,466,474,476,520
Decomposer Unit 7,24,161,234,254,375,377,401,403,418,420,468,474,476,477,478,528
InsideTileDecomposer,13,532
MinTileRaster,30,31,37,57,58,59,60,62,63,74,75,94,95,97,98,109,110,120,125,128,134,135,136,137,139,140,141,142,143,144,146,149,172,176,181,182,195,196,197,200,202,203,207,209,212,213,217,218,222,223,224,226,233,237,242,244,245,246,247,249,268,271,273,274,278,282,283,284,285,288,290,293,295,296,297,302,304,308,309,320,322,325,326,327,331,336,338,339,343,344,345,347,355,357,364,435,436,600
