TileSeeker,0,66
Decomposer Unit 0,14,154,167,169,185,195,203,204,221,223,226,228,244,248,249,251,267,269,285,288,289,291,307,314,315,323,339,344,359,362,363,364,381,387,403,404,405,406,407,411,427,428,445,446,447,448,465,472,485,486,487,491,505,508,525,529,546,547,548,552,568,596,597,598,602,603,607,608,612,613,614,615,619,622,625,650,651,653,656,659,661,663,666,669,671,673,676,679,681,694,696,704,706,709,711,718,749,761,763,779,784,788,814,818,829,845,855,859
Decomposer Unit 1,15,138,287,288,311,313,341,343,385,397,403,405,409,411,445,446,447,448,465,468,485,486,487,491,505,515,525,529,546,547,548,555,568,579,582,583,587,588,607,608,612,615,619,622,625,629,632,634,637,649,733,770,773,775,777,784,785,789,816,820,831,847
Decomposer Unit 2,16,139,385,387,465,468,487,501,505,515,525,530,548,556,568,593,619,635,637,648,733,768,777,778,780,791,831,843
Decomposer Unit 3,20,137,465,470,525,530,548,562,568,580,582,584,587,590,625,628,632,636,637,652,733,753,759,760,765,766,780,784,785,787,793,794,796,807,833,845
Decomposer Unit 4,21,142,525,528,548,552,568,578,582,584,587,590,639,641,646,657,741,742,743,752,759,762,765,769,780,787,800,802,804,806,810,814,817,822,823,830,835,839,841,845
Decomposer Unit 5,22,139,525,527,548,549,550,551,568,578,582,591,639,641,646,648,747,751,759,763,780,784,810,815,821,856
Decomposer Unit 6,22,146,548,554,568,590,759,761,821,823,827,879
Decomposer Unit 7,26,142,548,558,568,578,582,590,759,761,827,881
InsideTileDecomposer,22,900
MinTileRaster,46,162,246,248,312,313,317,318,319,320,323,324,341,342,361,362,383,384,385,387,409,411,467,468,469,470,507,512,527,528,529,530,552,555,559,560,570,593,594,595,614,615,621,644,646,656,658,659,668,670,673,674,678,680,683,684,688,689,698,701,708,709,713,715,718,719,733,734,735,809,815,816,817,824,825,826,827,898
