TileSeeker,0,78
Decomposer Unit 0,14,152,166,186,199,201,217,226,239,242,243,244,261,280,281,293,301,303,319,330,343,346,362,367,382,385,402,452,454,487,489,508,509,510,514,515,519,520,524,528,529,532,534,535,540,542,545,546,550,551,555,557,560,561,565,566,570,572,575,576,580,589,592,599,602,604,607,633,636,638,641,642,646,655,659,662,663,664,665,668,669,670,671,674,675,676,677,686,687,698,699,702,703,704,705,706,707,808,809,991
Decomposer Unit 1,15,147,176,178,181,183,241,246,263,278,301,302,319,328,343,349,362,365,382,385,402,440,459,460,464,483,484,485,499,501,519,520,534,536,545,547,565,566,580,583,587,589,592,596,597,600,612,613,614,618,619,621,624,628,648,658,683,694,705,732,739,744,749,751,757,762,763,766,767,768,769,793,794,797,798,799,802,803,804,991
Decomposer Unit 2,16,149,269,275,319,320,321,322,323,328,343,345,362,363,364,366,382,383,384,385,402,445,459,466,580,582,713,721,723,727,749,750,759,761,763,765,773,797,798,857,858,989
Decomposer Unit 3,20,149,269,273,321,330,362,365,382,388,402,439,713,714,776,794,798,825,830,837,839,844,845,847,848,992
Decomposer Unit 4,21,158,321,324,362,363,402,441,776,777,780,785,788,802,804,805,806,808,811,812,813,815,817,818,819,820,832,838,839,989
Decomposer Unit 5,22,150,323,325,402,442,780,785,804,806,813,818,819,823,841,843,845,846,850,853,854,855,856,859,860,992
Decomposer Unit 6,22,161,323,333,402,439,780,786,804,812,817,818,819,823,841,844,845,846,850,853,854,855,856,859,860,861,862,863,864,990
Decomposer Unit 7,24,145,323,325,402,444,780,787,819,825,845,848,852,855,856,858,860,986
InsideTileDecomposer,21,956
MinTileRaster,47,171,271,272,273,274,324,326,327,328,364,365,384,386,404,408,413,414,415,417,419,420,422,423,424,425,427,429,430,439,441,445,446,447,456,458,461,467,471,479,481,483,491,492,496,499,501,503,506,507,526,527,531,533,536,537,542,543,547,548,557,558,572,573,582,586,589,590,594,601,609,610,614,618,621,622,626,627,650,653,654,655,685,689,707,710,711,728,729,730,735,736,739,741,743,744,747,748,749,750,755,756,757,759,760,838,839,840,841,1197
