TileSeeker,0,42
Decomposer Unit 0,14,18,19,154,155,156,173,174,175,176,177,184,199,200,201,202,203,236,237,243,247,248,252,253,254,255,256,257,258,264,265,266,270,271,272,277,279,280,284,289,290,331,332,383,384,385,386,389,390,417,438,462,484,488
Decomposer Unit 1,15,153,155,156,173,174,175,200,203,206,208,209,210,211,224,235,237,238,252,253,254,259,260,273,274,278,279,282,284,286,290,294,295,296,300,303,305,306,314,316,328,331,332,333,336,337,343,345,347,348,349,368,370,371,380,383,388,401,409,432,440,452,456,464
Decomposer Unit 2,16,153,175,194,203,204,210,214,224,231,232,233,237,238,252,254,256,257,258,259,260,262,265,266,270,271,274,278,305,309,343,344,347,354,356,364,388,389,390,394,411,416,419,420,421,424,425,426,427,454,456,460
Decomposer Unit 3,20,157,175,185,224,225,226,230,232,234,252,261,270,271,347,348,349,364,390,400,411,412,413,414,419,420,421,422,423,453,457,461
Decomposer Unit 4,20,163,175,177,181,184,224,225,226,229,232,235,258,264,270,271,347,348,349,351,353,354,356,376,390,393,411,417,434,463
Decomposer Unit 5,20,156,181,183,224,225,226,230,232,234,258,259,270,271,349,350,353,354,356,362,390,393,411,412,434,435,436,484
Decomposer Unit 6,21,153,226,229,258,259,270,271,353,354,356,361,390,394,434,487
Decomposer Unit 7,21,159,226,237,270,286,356,364,390,397,436,484
InsideTileDecomposer,15,497
MinTileRaster,33,37,39,75,78,119,130,131,133,143,147,148,151,152,177,180,181,190,193,195,205,207,208,210,212,216,228,231,233,235,239,243,256,258,260,268,274,285,286,288,292,299,302,311,316,317,321,322,323,326,330,333,338,340,343,346,347,348,349,377,378,379,382,384,388,389,392,534
